created with gta texter vII
version 2000
gtavc
MAIN	FEC_PLB	Look Behind.
MAIN	FEC_PLS	NUM +
MAIN	FEC_PSB	BREAK
MAIN	FEC_PSH	Ped Shoot
MAIN	FEC_PSP	Ped Sprint
MAIN	FEC_PTL	Use LockTarget with Weapon Switch Left.
MAIN	FEC_PTR	Use LockTarget with Weapon Switch Right.
MAIN	FEC_PTT	~g~Previous target
MAIN	FEC_PWE	~g~Previous weapon
MAIN	FEC_PWF	Walk Forward
MAIN	FEC_PWL	Go Left
MAIN	FEC_PWR	Go Right
MAIN	FEC_PWT	Walk towards camera
MAIN	FEC_QUE	???
MAIN	FEC_R3	(R3 button)
MAIN	FEC_RAD	~g~Radio
MAIN	FEC_RAL	RALT
MAIN	FEC_RCT	RCTRL
MAIN	FEC_RED	Redefine Controls
MAIN	FEC_RFA	RIGHT
MAIN	FEC_RIG	~g~Right
MAIN	FEC_RS3	Radio station cycle (L3 button)
MAIN	FEC_RSC	Radio stations
MAIN	FEC_RSF	RSHIFT
MAIN	FEC_RTN	RET
MAIN	FEC_RUN	Run
MAIN	FEC_RWD	RWIN
MAIN	FEC_SFT	SHIFT
MAIN	FEC_SLK	SCROLL LOCK
MAIN	FEC_SM3	Sub-mission (R3 button)
MAIN	FEC_SMS	Show mouse pointer
MAIN	FEC_SMT	Sub-mission
MAIN	FEC_SPC	SPC
MAIN	FEC_SPN	~g~Sprint
MAIN	FEC_STR	NUM STAR
MAIN	FEC_SUB	~g~Sub-mission
MAIN	FEC_SVU	~g~Save Unsuccessful.
MAIN	FEC_SZI	Sniper Rifle Zoom In
MAIN	FEC_SZO	Sniper Rifle Zoom Out
MAIN	FEC_TAB	TAB
MAIN	FEC_TAR	~g~Target
MAIN	FEC_TDO	Turn Debug Camera Off
MAIN	FEC_TFD	~g~Turret + Lean Down
MAIN	FEC_TFL	~g~Look left+Turret L
MAIN	FEC_TFR	~g~Look right+Turret R
MAIN	FEC_TFU	~g~Turret + Lean Up
MAIN	FEC_TGD	Toggle Pad Game/Debug
MAIN	FEC_TLF	Next Target To Left
MAIN	FEC_TRG	Next Target to Right
MAIN	FEC_TSM	Toggle SubMissions
MAIN	FEC_TSS	Take Screen Shot
MAIN	FEC_TUC	Turret control
MAIN	FEC_TWO	Only Two Keyboard Keys Allowed
MAIN	FEC_UJS	Unique Joystick buttons only please.
MAIN	FEC_UMS	Unique Mouse Keys only please.
MAIN	FEC_UNB	UNBOUND
MAIN	FEC_UPA	UP
MAIN	FEC_VEH	Controls In Vehicle
MAIN	FEC_VES	Vehicle control
MAIN	FEC_VIB	Vibration
MAIN	FEC_WAR	Warning
MAIN	FEC_WPN	Fire Weapon
MAIN	FEC_WRC	WINCLICK
MAIN	FEC_ZIN	~g~Zoom in
MAIN	FEC_ZOT	~g~Zoom out
MAIN	FEDL_WR	~g~Deleting saved game. Please wait...
MAIN	FEDS_TB	~g~Back
MAIN	FED_BRI	Brightness
MAIN	FED_DBG	Menu Debug
MAIN	FED_DFL	CTheScripts::DbgFlag
MAIN	FED_DLS	Big White Debug Light Switched
MAIN	FED_DSR	Debug Streaming Requests
MAIN	FED_HUD	HUD MODE
MAIN	FED_PAH	Parse Heap
MAIN	FED_POS	Screen Position
MAIN	FED_RDB	BLIPS ONLY
MAIN	FED_RDM	MAP & BLIPS
MAIN	FED_RDR	RADAR MODE
MAIN	FED_RES	SCREEN RESOLUTION
MAIN	FED_RID	Reload IDE
MAIN	FED_RIP	Reload IPL
MAIN	FED_SCP	gbShowCollisionPolys
MAIN	FED_SCR	Show Car Road Grups
MAIN	FED_SCZ	Show Cull Zones
MAIN	FED_SPR	Show Ped Road Groups
MAIN	FED_SUB	Subtitles
MAIN	FED_TRA	Trails
MAIN	FED_WIS	Wide Screen
MAIN	FEH_AUD	AUDIO
MAIN	FEH_BRI	BRIEF
MAIN	FEH_CON	CONTROLS
MAIN	FEH_DIS	DISPLAY
MAIN	FEH_LAN	LANGUAGE
MAIN	FEH_LOA	LOAD
MAIN	FEH_MAP	MAP
MAIN	FEH_MPH	MOUSE, CURSORS TO MOVE - PGUP, PGDN, MSWHEEL TO ZOOM, L - LEGEND
MAIN	FEH_NA	~g~OPTION NOT AVAILABLE
MAIN	FEH_SGA	START NEW GAME
MAIN	FEH_SSA	CURSORS TO MOVE - S TO SAVE TO FILE
MAIN	FEH_STA	STATS
MAIN	FEH_VMP	VIEW MAP
MAIN	FEI_BAC	~g~Back
MAIN	FEI_BTD	; = > < -
MAIN	FEI_BTR	> < -
